city,year,weekofyear,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,precipitation_amt_mm_lag1,precipitation_amt_mm_lag2,reanalysis_air_temp_k_lag1,reanalysis_air_temp_k_lag2,reanalysis_avg_temp_k_lag1,reanalysis_avg_temp_k_lag2,reanalysis_specific_humidity_g_per_kg_lag1,reanalysis_specific_humidity_g_per_kg_lag2,reanalysis_relative_humidity_percent_lag1,reanalysis_relative_humidity_percent_lag2,ndvi_mean,ndvi_var,ndvi_mean_lag1,ndvi_mean_lag2,total_cases
1,2004,21,96.99,298.1214286,298.1142857,295.1542857,300,296.5,79,83.83285714,96.99,16.52142857,1.771428571,26.04285714,4.671428571,29.4,22.8,53.6,15.78,9.57,298.7657143,299.09,298.9142857,299.2071429,16.73,15.75,81.71142857,75.38571429,0.089615485,0.001502927,0.086454575,0.115382138,3
1,2004,22,175.41,298.3657143,298.4571429,295.3471429,300.4,297.2,90.2,83.55,175.41,16.74,2,24.81428571,4.914285714,28.9,21.7,145.8,96.99,15.78,298.1214286,298.7657143,298.1142857,298.9142857,16.52142857,16.73,83.83285714,81.71142857,0.071053576,0.010354166,0.089615485,0.086454575,12
1,2004,23,13.51,300.0542857,300.2071429,296.4457143,302.2,298.2,5.36,80.91428571,13.51,17.88142857,2.9,27.95714286,7.542857143,33.3,22.8,4.6,175.41,96.99,298.3657143,298.1214286,298.4571429,298.1142857,16.74,16.52142857,83.55,83.83285714,0.023934653,0.007660182,0.071053576,0.089615485,13
1,2004,24,6.12,299.8171429,299.7571429,296.1014286,301.5,298,30.07,80.17714286,6.12,17.47571429,2.314285714,28.04285714,6.342857143,31.7,23.9,17.6,13.51,175.41,300.0542857,298.3657143,300.2071429,298.4571429,17.88142857,16.74,80.91428571,83.55,0.074285725,0.010684849,0.023934653,0.071053576,10
1,2004,25,13.07,300.0371429,300.1357143,296.5885714,302.5,297.8,20,81.56142857,13.07,17.98428571,3.242857143,28.32857143,7.128571429,33.3,22.8,81.5,6.12,13.51,299.8171429,300.0542857,299.7571429,300.2071429,17.47571429,17.88142857,80.17714286,80.91428571,0.09319125,0.003525555,0.074285725,0.023934653,13
1,2004,26,41.41,300.5371429,300.6428571,296.4157143,302.5,297.9,17,78.29714286,41.41,17.79428571,2.857142857,28.22857143,6.271428571,32.2,23.9,8.9,13.07,6.12,300.0371429,299.8171429,300.1357143,299.7571429,17.98428571,17.47571429,81.56142857,80.17714286,0.090058925,0.010139743,0.09319125,0.074285725,13
1,2004,27,28.37,300.6442857,300.6785714,296.5571429,302.5,298.4,32.2,78.48142857,28.37,17.95142857,2.614285714,28.34285714,6.185714286,32.2,23.3,67.6,41.41,13.07,300.5371429,300.0371429,300.6428571,300.1357143,17.79428571,17.98428571,78.29714286,81.56142857,0.108357738,0.004540473,0.090058925,0.09319125,8
1,2004,28,39.05,300.2585714,300.2571429,296.33,301.9,298.6,43.83,79.18142857,39.05,17.72857143,2.571428571,27.82857143,6.428571429,31.1,23.3,76.5,28.37,41.41,300.6442857,300.5371429,300.6785714,300.6428571,17.95142857,17.79428571,78.48142857,78.29714286,0.076252393,0.012197462,0.108357738,0.090058925,21
1,2004,29,59.15,300.5757143,300.6714286,296.7971429,302.4,299,15.8,79.99571429,59.15,18.25285714,2.2,28.24285714,5.242857143,31.7,25,16,39.05,28.37,300.2585714,300.6442857,300.2571429,300.6785714,17.72857143,17.95142857,79.18142857,78.48142857,0.0453143,0.020526717,0.076252393,0.108357738,18
1,2004,30,23.74,300.4014286,300.4,296.0957143,302.3,298.4,31.21,77.49857143,23.74,17.51,2.685714286,28.01428571,6.528571429,31.7,23.9,26.2,59.15,39.05,300.5757143,300.2585714,300.6714286,300.2571429,18.25285714,17.72857143,79.99571429,79.18142857,0.120201208,0.002502985,0.0453143,0.076252393,8
1,2004,31,40.86,300.2342857,300.2857143,296.8228571,302.1,298.5,31.51,81.80714286,40.86,18.30714286,2.571428571,28.04285714,6.371428571,31.7,23.9,44,23.74,59.15,300.4014286,300.5757143,300.4,300.6714286,17.51,18.25285714,77.49857143,79.99571429,0.070423818,0.014768753,0.120201208,0.0453143,7
1,2004,32,35.99,300.5885714,300.6428571,296.6,302.7,298.4,24.6,79.02571429,35.99,18.05285714,2.971428571,28.52857143,6.585714286,32.2,24.4,12.8,40.86,23.74,300.2342857,300.4014286,300.2857143,300.4,18.30714286,17.51,81.80714286,77.49857143,0.099103575,0.008638454,0.070423818,0.120201208,20
1,2004,33,20.92,300.9957143,301.2,296.4,302.9,299.2,14.1,76.17142857,20.92,17.81857143,2.657142857,28.94285714,7.228571429,33.9,24.4,10.5,35.99,40.86,300.5885714,300.2342857,300.6428571,300.2857143,18.05285714,18.30714286,79.02571429,81.80714286,0.112128575,0.003344658,0.099103575,0.070423818,14
1,2004,34,37.3,300.7942857,300.85,297.2685714,302.6,298.6,44.4,81.26428571,37.3,18.77428571,2.585714286,29,6.314285714,32.2,24.4,28.3,20.92,35.99,300.9957143,300.5885714,301.2,300.6428571,17.81857143,18.05285714,76.17142857,79.02571429,0.07848125,0.012731056,0.112128575,0.099103575,14
1,2004,35,20.3,300.9128571,301.05,297.0542857,302.6,298.7,13.5,79.68428571,20.3,18.53142857,2.642857143,29.05714286,6.485714286,33.3,25,20.6,37.3,20.92,300.7942857,300.9957143,300.85,301.2,18.77428571,17.81857143,81.26428571,76.17142857,0.093246425,0.000417979,0.07848125,0.112128575,7
1,2004,36,62.61,300.8614286,300.9,296.39,302.6,298.9,25.37,76.71142857,62.61,17.82285714,2.628571429,28.61428571,7.057142857,32.8,24.4,23.8,20.3,37.3,300.9128571,300.7942857,301.05,300.85,18.53142857,18.77428571,79.68428571,81.26428571,0.11338215,0.006354511,0.093246425,0.07848125,14
1,2004,37,42.51,300.9585714,301,297.15,302.8,299.3,33.4,79.86571429,42.51,18.71714286,2.342857143,28.98571429,6.971428571,33.9,25,20.6,62.61,20.3,300.8614286,300.9128571,300.9,301.05,17.82285714,18.53142857,76.71142857,79.68428571,0.096106253,0.000225655,0.11338215,0.093246425,10
1,2004,38,52.29,301.1,301.2571429,297.3042857,303.3,299.3,16,80.03285714,52.29,18.90428571,2.428571429,28.64285714,6.114285714,32.2,24.4,32.8,42.51,62.61,300.9585714,300.8614286,301,300.9,18.71714286,17.82285714,79.86571429,76.71142857,0.098973233,0.001873012,0.096106253,0.11338215,13
1,2004,39,245.73,299.7985714,299.9571429,297.0814286,302.9,297.7,254.95,85.33,245.73,18.64571429,2.542857143,27.22857143,6.057142857,33.9,23.3,158.2,52.29,42.51,301.1,300.9585714,301.2571429,301,18.90428571,18.71714286,80.03285714,79.86571429,0.129955938,0.019570683,0.098973233,0.096106253,27
1,2004,40,10.06,301.0285714,301.2071429,296.4785714,303.6,298.7,8.57,76.47142857,10.06,17.96428571,3.671428571,29.14285714,8.085714286,34.4,24.4,21.8,245.73,52.29,299.7985714,301.1,299.9571429,301.2571429,18.64571429,18.90428571,85.33,80.03285714,0.115828325,0.012918328,0.129955938,0.098973233,13
1,2004,41,34.73,300.68,300.6785714,296.5842857,302.5,298.9,35.7,78.47714286,34.73,18.07285714,2.557142857,28.28571429,6.214285714,31.7,24.4,24.4,10.06,245.73,301.0285714,299.7985714,301.2071429,299.9571429,17.96428571,18.64571429,76.47142857,85.33,0.039326193,0.002108732,0.115828325,0.129955938,18
1,2004,42,83.2,300.5085714,300.6785714,296.8642857,303.4,298.6,41.4,80.66571429,83.2,18.40285714,3.157142857,28.12857143,6.185714286,32.2,23.9,41.4,34.73,10.06,300.68,301.0285714,300.6785714,301.2071429,18.07285714,17.96428571,78.47714286,76.47142857,0.168116663,0.004593473,0.039326193,0.115828325,16
1,2004,43,10.82,300.6471429,300.8071429,296.2214286,302.7,299.2,18,76.92285714,10.82,17.69571429,2.442857143,28.28571429,6.728571429,32.2,23.9,15.1,83.2,34.73,300.5085714,300.68,300.6785714,300.6785714,18.40285714,18.07285714,80.66571429,78.47714286,0.0833375,9.15E-05,0.168116663,0.039326193,16
1,2004,44,96.72,299.8928571,300.1571429,296.26,302.4,298.6,25.2,80.65571429,96.72,17.76428571,2.371428571,27.5,5.642857143,31.7,23.9,34.1,10.82,83.2,300.6471429,300.5085714,300.8071429,300.6785714,17.69571429,18.40285714,76.92285714,80.66571429,0.09560715,0.000269044,0.0833375,0.168116663,20
1,2004,45,105.49,299.67,299.9,295.3757143,301.8,298.2,31.2,77.53285714,105.49,16.81857143,2.4,27.05714286,6.528571429,30.6,22.8,109,96.72,10.82,299.8928571,300.6471429,300.1571429,300.8071429,17.76428571,17.69571429,80.65571429,76.92285714,0.174666075,0.003002119,0.09560715,0.0833375,17
1,2004,46,18.75,299.9214286,299.9714286,295.5985714,302.1,298.3,24.5,77.31142857,18.75,17.03857143,2.4,27.24285714,6.357142857,31.1,23.9,7.7,105.49,96.72,299.67,299.8928571,299.9,300.1571429,16.81857143,17.76428571,77.53285714,80.65571429,0.030580358,0.000791179,0.174666075,0.09560715,4
1,2004,47,122.87,298.5471429,298.5571429,295.5571429,300.4,296.9,145.8,83.62857143,122.87,17.00714286,1.857142857,26.32857143,4.628571429,28.9,23.3,70.7,18.75,105.49,299.9214286,299.67,299.9714286,299.9,17.03857143,16.81857143,77.31142857,77.53285714,0.169989275,0.019923545,0.030580358,0.174666075,15
1,2004,48,18.37,298.43,298.4571429,293.4557143,300,297,24.9,74.30285714,18.37,14.92142857,1.971428571,26.32857143,4.9,29.4,23.3,26.9,122.87,18.75,298.5471429,299.9214286,298.5571429,299.9714286,17.00714286,17.03857143,83.62857143,77.31142857,0.105182125,0.01944929,0.169989275,0.030580358,8
1,2004,49,0,298.7914286,298.9,293.74,300.3,297.6,2.71,73.75714286,0,15.16285714,2.114285714,25.64285714,6.442857143,28.9,21.1,7.7,18.37,122.87,298.43,298.5471429,298.4571429,298.5571429,14.92142857,17.00714286,74.30285714,83.62857143,0.058541075,0.046408118,0.105182125,0.169989275,6
1,2004,50,0,298.1642857,298.3642857,293.2742857,300.2,296.1,2.8,74.32571429,0,14.70857143,2.357142857,25.15714286,6.314285714,28.9,20.6,10.4,0,18.37,298.7914286,298.43,298.9,298.4571429,15.16285714,14.92142857,73.75714286,74.30285714,0.089466675,0.014784825,0.058541075,0.105182125,12
1,2004,51,5.54,298.8028571,298.95,295.2528571,300.8,297.5,29.32,80.88857143,5.54,16.62142857,2.242857143,26.27142857,5.628571429,30.6,22.8,30.6,0,0,298.1642857,298.7914286,298.3642857,298.9,14.70857143,15.16285714,74.32571429,73.75714286,0.03600595,0.023238961,0.089466675,0.058541075,15
1,2004,52,150.31,298.6828571,298.8714286,295.7414286,300.9,296.9,41.3,83.95285714,150.31,17.14857143,2.057142857,26.24285714,5.714285714,30,22.8,55.7,5.54,0,298.8028571,298.1642857,298.95,298.3642857,16.62142857,14.70857143,80.88857143,74.32571429,0.037692258,0.024558618,0.03600595,0.089466675,11
1,2005,1,0,297.5871429,297.6642857,292.7714286,299.5,296.1,21.68,74.77857143,0,14.26142857,1.957142857,24.98571429,4.9,28.3,21.1,23.8,150.31,5.54,298.6828571,298.8028571,298.8714286,298.95,17.14857143,16.62142857,83.95285714,80.88857143,0.045841668,0.006582737,0.037692258,0.03600595,10
1,2005,2,0,297.6,297.6142857,293.6671429,298.9,296.2,43.1,78.79857143,0,15.04285714,1.914285714,25.2,5.385714286,28.3,22.2,55.6,0,150.31,297.5871429,298.6828571,297.6642857,298.8714286,14.26142857,17.14857143,74.77857143,83.95285714,0.0664652,0.005772806,0.045841668,0.037692258,15
1,2005,3,14.67,297.3957143,297.5571429,294.3085714,299.4,295.8,76.36,83.05571429,14.67,15.67142857,1.914285714,25.22857143,4.914285714,28.3,21.7,32.4,0,0,297.6,297.5871429,297.6142857,297.6642857,15.04285714,14.26142857,78.79857143,74.77857143,0.05949345,0.03175007,0.0664652,0.045841668,17
1,2005,4,15.2,296.5357143,296.6142857,292.5128571,299,294.8,31.85,78.53857143,15.2,14.09142857,2.657142857,23.75714286,6.328571429,28.3,17.8,34,14.67,0,297.3957143,297.6,297.5571429,297.6142857,15.67142857,15.04285714,83.05571429,78.79857143,0.078785725,0.010305201,0.05949345,0.0664652,7
1,2005,5,0,296.1528571,296.1714286,292.2,297.8,294.3,31.8,78.64,0,13.77,1.971428571,23.71428571,4.528571429,27.8,19.4,5.4,15.2,14.67,296.5357143,297.3957143,296.6142857,297.5571429,14.09142857,15.67142857,78.53857143,83.05571429,0.088035725,0.016901459,0.078785725,0.05949345,7
1,2005,6,0,296.1014286,296.1714286,290.4671429,299.5,293.3,6.4,70.79571429,0,12.36285714,3.114285714,23.31428571,5.985714286,26.7,19.4,10.1,0,15.2,296.1528571,296.5357143,296.1714286,296.6142857,13.77,14.09142857,78.64,78.53857143,0.12220355,0.044400824,0.088035725,0.078785725,8
1,2005,7,0,296.3528571,296.4,291.0371429,298.7,293.4,5.3,72.24571429,0,12.80714286,3.085714286,23.41428571,6.228571429,26.7,18.9,4.6,0,0,296.1014286,296.1528571,296.1714286,296.1714286,12.36285714,13.77,70.79571429,78.64,0.145439863,0.001816117,0.12220355,0.088035725,9
1,2005,8,0,296.48,296.55,291.5842857,298,295,10.1,74.19142857,0,13.24142857,2.157142857,24.48571429,4.614285714,27.2,21.7,2.1,0,0,296.3528571,296.1014286,296.4,296.1714286,12.80714286,12.36285714,72.24571429,70.79571429,0.1118982,0.013076929,0.145439863,0.12220355,12
1,2005,9,0,297.2714286,297.45,293.2742857,300.3,295.5,5.92,78.66714286,0,14.75,2.957142857,25.02857143,7.128571429,30.6,20,5.3,0,0,296.48,296.3528571,296.55,296.4,13.24142857,12.80714286,74.19142857,72.24571429,0.031416668,0.015454642,0.1118982,0.145439863,12
1,2005,10,3.93,298.0614286,298.2214286,293.77,301.4,295.5,3.3,77.39285714,3.93,15.20428571,4.357142857,26.01428571,7.7,31.1,20,0,0,0,297.2714286,296.48,297.45,296.55,14.75,13.24142857,78.66714286,74.19142857,0.175632713,0.007386834,0.031416668,0.1118982,5
1,2005,11,0,297.8514286,297.9142857,292.7857143,301.6,294.8,0.3,73.58571429,0,14.28285714,4.257142857,25.84285714,8.414285714,33.3,20,0,3.93,0,298.0614286,297.2714286,298.2214286,297.45,15.20428571,14.75,77.39285714,78.66714286,0.128316075,0.011854395,0.175632713,0.031416668,4
1,2005,12,0,298.2471429,298.5,293.2171429,301.2,295.6,0.2,73.86714286,0,14.66857143,3.914285714,26.4,8.514285714,32.8,20,0,0,3.93,297.8514286,298.0614286,297.9142857,298.2214286,14.28285714,15.20428571,73.58571429,77.39285714,0.0624,0.020393723,0.128316075,0.175632713,11
1,2005,13,0,299.0728571,299.3142857,294.4442857,301,297.3,0.2,75.73714286,0,15.78285714,2.8,27.48571429,8.671428571,33.3,22.2,0,0,0,298.2471429,297.8514286,298.5,297.9142857,14.66857143,14.28285714,73.86714286,73.58571429,0.088386313,0.015917872,0.0624,0.128316075,4
1,2005,14,13.44,299.1071429,299.3642857,294.9285714,301.5,297.4,8,78.00285714,13.44,16.30428571,3.014285714,27.3,7.485714286,33.3,22.2,7.4,0,0,299.0728571,298.2471429,299.3142857,298.5,15.78285714,14.66857143,75.73714286,73.86714286,0.07078,0.006485564,0.088386313,0.0624,5
1,2005,15,33.69,299.19,299.3785714,294.9471429,301.9,296.8,23.7,77.65,33.69,16.31571429,3.385714286,27.4,8.157142857,32.8,22.8,21.1,13.44,0,299.1071429,299.0728571,299.3642857,299.3142857,16.30428571,15.78285714,78.00285714,75.73714286,0.00666725,0.0227567,0.07078,0.088386313,7
1,2005,16,42.88,300.0128571,300.1071429,295.6485714,302.7,297.1,3.6,77.24285714,42.88,17.05571429,3.728571429,28.17142857,8.414285714,33.9,22.2,97.3,33.69,13.44,299.19,299.1071429,299.3785714,299.3642857,16.31571429,16.30428571,77.65,78.00285714,0.056191673,0.002770978,0.00666725,0.07078,1
1,2005,17,234.13,298.9171429,299.0214286,295.5385714,301.6,296.4,98.5,81.75142857,234.13,16.96428571,3.585714286,26.78571429,6.885714286,32.8,22.8,207.5,42.88,33.69,300.0128571,299.19,300.1071429,299.3785714,17.05571429,16.31571429,77.24285714,77.65,0.058927975,0.010326254,0.056191673,0.00666725,1
1,2005,18,0,299.54,299.5642857,295.5542857,301.9,297.5,11,78.90714286,0,16.96285714,2.757142857,27.37142857,5.7,31.7,23.3,48.2,234.13,42.88,298.9171429,300.0128571,299.0214286,300.1071429,16.96428571,17.05571429,81.75142857,77.24285714,0.01179285,0.058089101,0.058927975,0.056191673,4
1,2005,19,38.66,299.9485714,299.9428571,295.3,301.8,297.9,10.11,75.69857143,38.66,16.67285714,2.914285714,27.3,6.228571429,31.7,23.3,11.4,0,234.13,299.54,298.9171429,299.5642857,299.0214286,16.96285714,16.96428571,78.90714286,81.75142857,0.092672925,0.00079983,0.01179285,0.058927975,2
1,2005,20,102.56,299.0657143,298.9857143,296.0757143,301.6,296.8,96,83.76285714,102.56,17.53285714,2.514285714,26.27142857,5.957142857,30.6,22.2,110.9,38.66,0,299.9485714,299.54,299.9428571,299.5642857,16.67285714,16.96285714,75.69857143,78.90714286,0.074114878,0.001445302,0.092672925,0.01179285,6
1,2005,21,156.94,299.8057143,300.0357143,296.9,303,297.1,145.7,84.33571429,156.94,18.48571429,3.071428571,28.38571429,6.657142857,35,23.9,71.2,102.56,38.66,299.0657143,299.9485714,298.9857143,299.9428571,17.53285714,16.67285714,83.76285714,75.69857143,0.074716073,0.000475721,0.074114878,0.092672925,3
1,2005,22,84.78,300.84,300.8785714,297.5985714,303.4,298.7,14.59,82.63,84.78,19.20714286,2.9,28.84285714,6.342857143,34.4,25,23.9,156.94,102.56,299.8057143,299.0657143,300.0357143,298.9857143,18.48571429,17.53285714,84.33571429,83.76285714,0.076445525,0.009999776,0.074716073,0.074114878,4
1,2005,23,32.02,301.1171429,301.1285714,296.6885714,303,299.4,4.5,76.94,32.02,18.16571429,2.571428571,28.72857143,5.957142857,32.8,24.4,4.4,84.78,156.94,300.84,299.8057143,300.8785714,300.0357143,19.20714286,18.48571429,82.63,84.33571429,0.130979758,0.003771049,0.076445525,0.074716073,10
1,2005,24,97.46,299.9814286,300.1071429,296.5442857,302.1,298.3,15.9,81.51571429,97.46,18.02857143,2.871428571,27.51428571,5.8,31.1,23.9,44.5,32.02,84.78,301.1171429,300.84,301.1285714,300.8785714,18.16571429,19.20714286,76.94,82.63,0.10198215,0.001455243,0.130979758,0.076445525,12
1,2005,25,8.36,301.3371429,301.3571429,297.4585714,304,298.5,4.2,79.71857143,8.36,19.04142857,3.514285714,30.02857143,7.657142857,34.4,25,0,97.46,32.02,299.9814286,301.1171429,300.1071429,301.1285714,18.02857143,18.16571429,81.51571429,76.94,0.152972038,0.005024538,0.10198215,0.130979758,21
1,2005,26,23.36,301.0885714,301.0785714,297.3142857,302.8,298.9,28.59,80.01285714,23.36,18.84571429,2.585714286,29.04285714,6.814285714,33.3,24.4,52.3,8.36,97.46,301.3371429,299.9814286,301.3571429,300.1071429,19.04142857,18.02857143,79.71857143,81.51571429,0.086083928,0.000109333,0.152972038,0.10198215,26
1,2005,27,42.06,301.2814286,301.2857143,297.3642857,303.7,299.2,32.4,79.37714286,42.06,18.88571429,2.942857143,29.02857143,6.257142857,33.9,25,34.8,23.36,8.36,301.0885714,301.3371429,301.0785714,301.3571429,18.84571429,19.04142857,80.01285714,79.71857143,0.185490175,0.005572411,0.086083928,0.152972038,21
1,2005,28,92.52,300.6671429,300.6214286,297,302.5,298.7,45.28,80.56142857,92.52,18.50857143,2.614285714,28.44285714,6.342857143,32.8,24.4,52.8,42.06,23.36,301.2814286,301.0885714,301.2857143,301.0785714,18.88571429,18.84571429,79.37714286,80.01285714,0.0880741,0.001884496,0.185490175,0.086083928,30
1,2005,29,39.49,300.8714286,300.8928571,296.9814286,303.1,298.8,31.9,79.48142857,39.49,18.48142857,2.442857143,28.38571429,7.1,32.8,23.9,50.3,92.52,42.06,300.6671429,301.2814286,300.6214286,301.2857143,18.50857143,18.88571429,80.56142857,79.37714286,0.095417875,0.026169668,0.0880741,0.185490175,45
1,2005,30,64.25,300.8528571,300.9214286,297.58,302.9,298.7,34.3,82.40857143,64.25,19.11428571,2.728571429,28.92857143,6.171428571,32.2,23.9,73.8,39.49,92.52,300.8714286,300.6671429,300.8928571,300.6214286,18.48142857,18.50857143,79.48142857,80.56142857,0.088416075,0.030927728,0.095417875,0.0880741,56
1,2005,31,80.34,301.1585714,301.1071429,297.2914286,303,299.3,54.1,79.62142857,80.34,18.83142857,2.871428571,28.94285714,5.928571429,33.3,25,41,64.25,39.49,300.8528571,300.8714286,300.9214286,300.8928571,19.11428571,18.48142857,82.40857143,79.48142857,0.0425375,0.010689766,0.088416075,0.095417875,75
1,2005,32,18.15,301.3485714,301.3785714,297.3671429,303.5,299.2,11.93,79.25285714,18.15,18.93857143,2.985714286,29.47142857,6.971428571,33.9,25.6,12.6,80.34,64.25,301.1585714,300.8528571,301.1071429,300.9214286,18.83142857,19.11428571,79.62142857,82.40857143,0.153380963,0.010772321,0.0425375,0.088416075,83
1,2005,33,29.86,301.4657143,301.4642857,297.1885714,303.7,299.2,21.1,77.74,29.86,18.72,3.414285714,29.32857143,6.5,33.3,25.6,18.1,18.15,80.34,301.3485714,301.1585714,301.3785714,301.1071429,18.93857143,18.83142857,79.25285714,79.62142857,0.07494375,0.000442235,0.153380963,0.0425375,82
1,2005,34,99.02,301.1785714,301.2214286,296.6928571,303.7,299.1,28.1,76.73428571,99.02,18.17428571,3.385714286,27.92857143,7.928571429,33.3,22.8,31.7,29.86,18.15,301.4657143,301.3485714,301.4642857,301.3785714,18.72,18.93857143,77.74,79.25285714,0.0440607,0.013710821,0.07494375,0.153380963,126
1,2005,35,77.05,301.2914286,301.3928571,297.2871429,303.4,299.5,30,79.08142857,77.05,18.86714286,3.185714286,28.08571429,6.571428571,32.2,22.2,104.4,99.02,29.86,301.1785714,301.4657143,301.2214286,301.4642857,18.17428571,18.72,76.73428571,77.74,0.085330588,0.003894175,0.0440607,0.07494375,119
1,2005,36,23.3,301.4657143,301.5142857,296.6428571,304.1,298.6,3.7,75.43857143,23.3,18.15714286,4.428571429,28.85714286,7.057142857,33.9,24.4,8.9,77.05,99.02,301.2914286,301.1785714,301.3928571,301.2214286,18.86714286,18.17428571,79.08142857,76.73428571,0.100090475,0.017068757,0.085330588,0.0440607,137
1,2005,37,43.57,302.2,302.1642857,297.7957143,304.3,299.9,11.9,77.27285714,43.57,19.44,3.385714286,29.24285714,7.557142857,33.9,24.4,61,23.3,77.05,301.4657143,301.2914286,301.5142857,301.3928571,18.15714286,18.86714286,75.43857143,79.08142857,0.077542875,0.006813919,0.100090475,0.085330588,131
1,2005,38,66.86,301.4957143,301.5142857,297,303.7,298.9,14.6,76.66142857,66.86,18.50571429,3.571428571,28.58571429,6.657142857,32.2,24.4,15.1,43.57,23.3,302.2,301.4657143,302.1642857,301.5142857,19.44,18.15714286,77.27285714,75.43857143,0.074830968,0.01253634,0.077542875,0.100090475,112
1,2005,39,36.86,301.1142857,301.3714286,297.1285714,304,298.8,38.4,79.08285714,36.86,18.70428571,3.542857143,28.62857143,6.157142857,32.2,25,19.8,66.86,43.57,301.4957143,302.2,301.5142857,302.1642857,18.50571429,19.44,76.66142857,77.27285714,0.076837483,0.011344131,0.074830968,0.077542875,82
1,2005,40,68.31,301.09,301.1285714,296.9571429,303.3,299.5,27.3,78.35142857,68.31,18.49857143,2.685714286,28.01428571,6.342857143,32.8,23.3,18.6,36.86,66.86,301.1142857,301.4957143,301.3714286,301.5142857,18.70428571,18.50571429,79.08285714,76.66142857,0.06949999,0.001082789,0.076837483,0.074830968,73
1,2005,41,157.83,299.8342857,300.0142857,296.5471429,303,297.9,60.4,82.26428571,157.83,18.03571429,2.542857143,27.01428571,7.228571429,32.2,22.8,126.9,68.31,36.86,301.09,301.1142857,301.1285714,301.3714286,18.49857143,18.70428571,78.35142857,79.08285714,0.041856548,0.000123639,0.06949999,0.076837483,43
1,2005,42,112.16,300.6242857,300.8785714,297.3271429,303.1,298,18.7,82.39,112.16,18.95857143,2.928571429,28.04285714,6.442857143,33.9,23.3,45.5,157.83,68.31,299.8342857,301.09,300.0142857,301.1285714,18.03571429,18.49857143,82.26428571,78.35142857,0.1238125,0.013166606,0.041856548,0.06949999,55
1,2005,43,20.75,300.6914286,300.7071429,297.3871429,303.1,298.7,70.3,82.42285714,20.75,18.99142857,2.442857143,27.97142857,7.071428571,33.3,23.9,55.1,112.16,157.83,300.6242857,299.8342857,300.8785714,300.0142857,18.95857143,18.03571429,82.39,82.26428571,0.088540768,0.009201519,0.1238125,0.041856548,55
1,2005,44,39.72,300.8414286,300.9428571,296.8314286,302.9,298.9,26.26,78.97,39.72,18.34,2.571428571,27.95714286,7.4,32.8,23.9,57.2,20.75,112.16,300.6914286,300.6242857,300.7071429,300.8785714,18.99142857,18.95857143,82.42285714,82.39,0.117255968,0.019871208,0.088540768,0.1238125,53
1,2005,45,27.22,300.6642857,300.7357143,296.7485714,302.6,299,20.43,79.32714286,27.22,18.22857143,2.128571429,27.87142857,7.014285714,32.8,23.3,32.5,39.72,20.75,300.8414286,300.6914286,300.9428571,300.7071429,18.34,18.99142857,78.97,82.42285714,0.104371425,0.00820376,0.117255968,0.088540768,46
1,2005,46,37.36,299.9714286,299.8142857,296.1942857,301.6,298,93.9,79.90142857,37.36,17.63857143,2.257142857,27.15714286,6.542857143,31.1,23.3,41.5,27.22,39.72,300.6642857,300.8414286,300.7357143,300.9428571,18.22857143,18.34,79.32714286,78.97,0.112678575,0.008483727,0.104371425,0.117255968,43
1,2005,47,14.49,299.4671429,299.5642857,295.1171429,301.4,298,40.81,77.24571429,14.49,16.54857143,2.585714286,26.52857143,6.085714286,30,22.2,23.6,37.36,27.22,299.9714286,300.6642857,299.8142857,300.7357143,17.63857143,18.22857143,79.90142857,79.32714286,0.173839887,0.001332761,0.112678575,0.104371425,29
1,2005,48,26.65,299.1828571,299.2357143,295.1242857,302.2,297.8,36.65,78.62428571,26.65,16.57142857,2.414285714,26.22857143,5.871428571,30.6,22.8,80.7,14.49,37.36,299.4671429,299.9714286,299.5642857,299.8142857,16.54857143,17.63857143,77.24571429,79.90142857,0.206975588,0.004071182,0.173839887,0.112678575,22
1,2005,49,0,298.5785714,298.5428571,293.0157143,300.5,295.9,11.2,71.45571429,0,14.50714286,2.742857143,24.98571429,6.328571429,28.9,20.6,27.5,26.65,14.49,299.1828571,299.4671429,299.2357143,299.5642857,16.57142857,16.54857143,78.62428571,77.24571429,0.098875008,0.013134343,0.206975588,0.173839887,26
1,2005,50,0,299.1314286,299.2428571,294.3328571,300.8,297.5,13.6,75.07571429,0,15.72142857,2.171428571,25.45714286,6.028571429,29.4,21.1,30,0,26.65,298.5785714,299.1828571,298.5428571,299.2357143,14.50714286,16.57142857,71.45571429,78.62428571,0.050009518,0.018665443,0.098875008,0.206975588,13
1,2005,51,0,298.44,298.65,294.1385714,300.9,296.5,20.64,77.31571429,0,15.53285714,2.528571429,24.62857143,6.185714286,28.9,20.6,29.1,0,0,299.1314286,298.5785714,299.2428571,298.5428571,15.72142857,14.50714286,75.07571429,71.45571429,0.184928575,0.015076442,0.050009518,0.098875008,17
