NDVI_combined,city,reanalysis_air_temp_k,reanalysis_air_temp_k_lag2,reanalysis_min_air_temp_k,reanalysis_min_air_temp_k_lag2,reanalysis_specific_humidity_g_per_kg,reanalysis_specific_humidity_g_per_kg_lag2,reanalysis_tdtr_k,reanalysis_tdtr_k_lag2,station_precip_mm,station_precip_mm_lag2,total_cases,weekofyear,sin_week,cos_week,total_cases_log,temp_ma4,humidity_ma4
0.2899094969999999,0,297.992857143,298.082857143,293.4,293.9,18.1557142857,19.0785714286,8.38571428571,7.02857142857,82.9,79.0,0,17,0.8854560256532099,-0.4647231720437685,0.0,297.72499999999997,18.2617857143
0.3580043053,0,296.691428571,296.747142857,294.0,293.2,17.6885714286,17.5342857143,5.08571428571,4.75714285714,105.9,49.0,1,18,0.8229838658936566,-0.5680647467311556,0.6931471805599453,297.3785714285,18.1142857143
0.1705234629,0,296.454285714,297.992857143,292.9,293.4,17.2228571429,18.1557142857,7.15714285714,8.38571428571,69.0,82.9,1,19,0.7485107481711014,-0.663122658240795,0.6931471805599453,296.97142857125,17.650357142875002
0.2396481667,0,294.922857143,296.691428571,290.1,294.0,16.0857142857,17.6885714286,4.77142857143,5.08571428571,246.2,105.9,1,20,0.6631226582407951,-0.7485107481711012,0.6931471805599453,296.51535714274996,17.288214285725
0.177811913,0,295.878571429,296.454285714,291.6,292.9,16.5157142857,17.2228571429,6.75714285714,7.15714285714,145.8,69.0,1,21,0.5680647467311557,-0.8229838658936565,0.6931471805599453,295.98678571425,16.878214285725
0.236548536,0,297.648571429,294.922857143,293.3,290.1,17.6185714286,16.0857142857,9.31428571429,4.77142857143,187.9,246.2,1,22,0.464723172043769,-0.8854560256532095,0.6931471805599453,296.22607142875,16.860714285725003
0.1911663087,0,296.591428571,295.878571429,294.2,291.6,17.6514285714,16.5157142857,5.51428571429,6.75714285714,72.1,145.8,2,23,0.3546048870425359,-0.9350162426854147,1.0986122886681096,296.26035714299996,16.96785714285
0.3046497393,0,296.837142857,297.648571429,292.8,293.3,17.6685714286,17.6185714286,7.07142857143,9.31428571429,107.0,187.9,3,24,0.2393156642875577,-0.9709418174260522,1.3862943611198906,296.73892857149997,17.363571428575
0.3051444087,0,296.008571429,296.591428571,291.0,294.2,15.4771428571,17.6514285714,8.91428571429,5.51428571429,40.4,72.1,4,25,0.12053668025532308,-0.9927088740980538,1.6094379124341003,296.7714285715,17.103928571425
0.1969346756,0,295.387142857,296.837142857,291.8,292.8,15.9857142857,17.6685714286,6.54285714286,7.07142857143,93.5,107.0,6,26,-3.216245299353273e-16,-1.0,1.9459101490553132,296.2060714285,16.6957142857
0.2488439313,0,295.128571429,296.008571429,291.7,291.0,15.5114285714,15.4771428571,6.5,8.91428571429,79.3,40.4,2,27,-0.12053668025532283,-0.992708874098054,1.0986122886681096,295.840357143,16.1607142857
0.1653450909999999,0,296.942857143,295.387142857,291.4,291.8,15.6185714286,15.9857142857,10.1,6.54285714286,1.5,93.5,2,28,-0.2393156642875575,-0.9709418174260523,1.0986122886681096,295.8667857145,15.6482142857
0.1895085387,0,296.79,295.128571429,287.3,291.7,15.2971428571,15.5114285714,12.0,6.5,23.8,79.3,5,29,-0.3546048870425357,-0.9350162426854148,1.791759469228055,296.06214285725,15.6032142857
0.253687078,0,296.485714286,296.942857143,289.2,291.4,13.5585714286,15.6185714286,11.4285714286,10.1,9.9,1.5,1,30,-0.46472317204376806,-0.88545602565321,0.6931471805599453,296.3367857145,14.996428571425
0.1904993378,0,296.822857143,296.79,291.2,287.3,14.6857142857,15.2971428571,10.3142857143,12.0,69.1,23.8,1,31,-0.5680647467311556,-0.8229838658936566,0.6931471805599453,296.760357143,14.79
0.2181119055,0,297.658571429,296.485714286,290.8,289.2,14.5842857143,13.5585714286,12.6428571429,11.4285714286,117.0,9.9,0,32,-0.663122658240795,-0.7485107481711014,0.0,296.9392857145,14.531428571425
0.2295345025,0,297.338571429,296.822857143,291.3,291.2,15.5885714286,14.6857142857,10.6571428571,10.3142857143,79.0,69.1,0,33,-0.7485107481711012,-0.6631226582407952,0.0,297.07642857175,14.604285714300001
0.3845362142999999,0,297.365714286,297.658571429,292.0,290.8,15.01,14.5842857143,10.0571428571,12.6428571429,18.3,117.0,0,34,-0.8229838658936565,-0.5680647467311558,0.0,297.29642857174997,14.96714285715
0.2443730455,0,297.875714286,297.338571429,291.2,291.3,16.4457142857,15.5885714286,10.8857142857,10.6571428571,95.7,79.0,0,35,-0.8854560256532095,-0.46472317204376906,0.0,297.5596428575,15.407142857150001
0.2802264111,0,297.381428571,297.365714286,289.1,292.0,12.9471428571,15.01,12.7714285714,10.0571428571,0.8,18.3,2,36,-0.9350162426854146,-0.35460488704253595,1.0986122886681096,297.49035714300004,14.99785714285
0.2239107310999999,0,298.831428571,297.875714286,292.0,291.2,15.4471428571,16.4457142857,12.6714285714,10.8857142857,53.1,95.7,0,37,-0.9709418174260522,-0.2393156642875578,0.0,297.8635714285,14.962499999975002
0.3335846009,0,296.948571429,297.381428571,288.2,289.1,15.3114285714,12.9471428571,10.7571428571,12.7714285714,92.3,0.8,3,38,-0.9927088740980539,-0.12053668025532357,1.3862943611198906,297.75928571425004,15.037857142825
0.3711760946,0,298.144285714,298.831428571,293.0,292.0,17.2628571429,15.4471428571,9.47142857143,12.6714285714,27.2,53.1,0,39,-1.0,-1.8369701987210297e-16,0.0,297.82642857125,15.242142857125
0.2385368023999999,0,299.357142857,296.948571429,292.9,288.2,17.4514285714,15.3114285714,11.6,10.7571428571,34.5,92.3,0,40,-0.9927088740980539,0.12053668025532321,0.0,298.32035714275,16.3682142857
0.2065120550999999,0,297.915714286,298.144285714,292.5,293.0,17.9142857143,17.2628571429,11.2,9.47142857143,138.2,27.2,0,41,-0.9709418174260523,0.2393156642875574,0.0,298.0914285715,16.985
0.2667257079999999,0,298.162857143,299.357142857,293.8,292.9,17.7971428571,17.4514285714,8.52857142857,11.6,36.0,34.5,2,42,-0.9350162426854148,0.3546048870425356,1.0986122886681096,298.395,17.606428571425
0.4294642813,0,298.957142857,297.915714286,294.6,292.5,17.8957142857,17.9142857143,9.95714285714,11.2,32.1,138.2,2,43,-0.88545602565321,0.464723172043768,1.0986122886681096,298.59821428575,17.764642857125
0.1261487377,0,300.041428571,298.162857143,292.3,293.8,16.8728571429,17.7971428571,12.0857142857,8.52857142857,56.4,36.0,3,44,-0.8229838658936571,0.5680647467311547,1.3862943611198906,298.76928571425003,17.619999999999997
0.3830620341,0,298.135714286,298.957142857,292.3,294.6,17.39,17.8957142857,9.42857142857,9.95714285714,139.7,32.1,3,45,-0.7485107481711012,0.6631226582407952,1.3862943611198906,298.82428571425,17.488928571425
0.3061970744,0,298.367142857,300.041428571,290.9,292.3,17.2928571429,16.8728571429,10.6285714286,12.0857142857,79.0,56.4,3,46,-0.6631226582407955,0.7485107481711009,1.3862943611198906,298.87535714275,17.362857142875
0.2737148741,0,298.681428571,298.135714286,294.8,292.3,18.3785714286,17.39,9.04285714286,9.42857142857,284.4,139.7,1,47,-0.5680647467311558,0.8229838658936564,0.6931471805599453,298.80642857125,17.4835714286
0.2799375409,0,299.222857143,298.367142857,294.3,290.9,18.27,17.2928571429,9.07142857143,10.6285714286,26.2,79.0,2,48,-0.46472317204376834,0.8854560256532098,1.0986122886681096,298.60178571425,17.832857142875
0.3565145777999999,0,298.315714286,298.681428571,293.5,294.8,17.7457142857,18.3785714286,9.7,9.04285714286,138.0,284.4,3,49,-0.354604887042536,0.9350162426854146,1.3862943611198906,298.64678571425,17.9217857143
0.3287543224,0,298.685714286,299.222857143,294.8,294.3,19.1071428571,18.27,8.27142857143,9.07142857143,47.4,26.2,6,50,-0.23931566428755785,0.9709418174260521,1.9459101490553132,298.72642857150004,18.37535714285
0.1738081495,0,298.168571429,298.315714286,294.1,293.5,18.5328571429,17.7457142857,8.34285714286,9.7,66.8,138.0,5,51,-0.12053668025532364,0.9927088740980539,1.791759469228055,298.59821428600003,18.413928571425
0.26250048,0,296.297142857,298.685714286,294.3,294.8,17.1728571429,19.1071428571,4.18571428571,8.27142857143,185.7,47.4,1,52,6.432490598706546e-16,1.0,0.6931471805599453,297.8667857145,18.13964285715
0.2067969657,0,298.70185240072266,298.168571429,295.7191562932227,294.1,16.74642659553451,18.5328571429,4.903754198774744,8.34285714286,79.16,66.8,4,1,0.12053668025532305,0.9927088740980538,1.6094379124341003,297.96332024318065,17.88982093460863
0.2574571612,0,297.437142857,296.297142857,294.9,294.3,18.2557142857,17.1728571429,6.2,4.18571428571,137.2,185.7,5,2,0.2393156642875578,0.9709418174260521,1.791759469228055,297.6511773859307,17.676963791758627
0.31889424,0,297.752857143,298.70185240072266,294.5,295.7191562932227,18.7128571429,16.74642659553451,6.82857142857,4.903754198774744,68.1,79.16,8,3,0.3546048870425357,0.9350162426854147,2.197224577336219,297.5472488144307,17.721963791758625
0.3164064065999999,0,299.62,297.437142857,293.6,294.9,17.4914285714,18.2557142857,11.2285714286,6.2,20.1,137.2,5,4,0.4647231720437685,0.8854560256532098,1.791759469228055,298.3779631001807,17.801606648883627
0.2184840655,0,300.9,297.752857143,293.2,294.5,14.5485714286,18.7128571429,13.6428571429,6.82857142857,0.0,68.1,2,5,0.5680647467311557,0.8229838658936565,1.0986122886681096,298.9275,17.25214285715
0.1135470601,0,299.902857143,299.62,293.2,293.6,15.5671428571,17.4914285714,14.0857142857,11.2285714286,24.1,20.1,3,6,0.6631226582407952,0.7485107481711012,1.3862943611198906,299.54392857150003,16.58
0.2973172691,0,298.27,300.9,294.8,293.2,17.1742857143,14.5485714286,8.5,13.6428571429,13.4,0.0,3,7,0.7485107481711012,0.6631226582407953,1.3862943611198906,299.67321428575,16.19535714285
0.207174857,0,298.081428571,299.902857143,292.6,293.2,17.2085714286,15.5671428571,9.72857142857,14.0857142857,8.6,24.1,1,8,0.8229838658936565,0.5680647467311558,0.6931471805599453,299.28857142849995,16.12464285715
0.2960770216,0,297.882857143,298.27,294.3,294.8,17.95,17.1742857143,7.81428571429,8.5,18.9,13.4,6,9,0.8854560256532098,0.46472317204376856,1.9459101490553132,298.53428571425,16.975
0.1968591598,0,297.981428571,298.081428571,293.2,292.6,18.0942857143,17.2085714286,9.08571428571,9.72857142857,79.0,8.6,4,10,0.9350162426854148,0.3546048870425356,1.6094379124341003,298.05392857124997,17.6067857143
0.291844812,0,296.777142857,297.882857143,293.5,294.3,17.61,17.95,5.24285714286,7.81428571429,24.1,18.9,1,11,0.9709418174260521,0.23931566428755807,0.6931471805599453,297.6807142855,17.715714285725
0.3776889694999999,0,297.887142857,297.981428571,292.9,293.2,18.2485714286,18.0942857143,9.78571428571,9.08571428571,187.2,79.0,2,12,0.9927088740980539,0.120536680255323,1.0986122886681096,297.632142857,17.975714285724997
0.2159918771999999,0,297.312857143,296.777142857,294.0,293.5,18.2371428571,17.61,5.71428571429,5.24285714286,142.6,24.1,3,13,0.9999999999999999,-1.6081226496766366e-16,1.3862943611198906,297.489642857,18.0475
0.1454882177,0,297.202857143,297.887142857,293.8,292.9,18.47,18.2485714286,5.21428571429,9.78571428571,2.0,187.2,1,14,0.992708874098054,-0.1205366802553229,0.6931471805599453,297.295,18.141428571425
0.3361699267,0,297.812857143,297.312857143,294.2,294.0,18.8257142857,18.2371428571,6.27142857143,5.71428571429,4.0,142.6,8,15,0.9709418174260523,-0.23931566428755754,2.197224577336219,297.5539285715,18.44535714285
0.2028931387999999,0,298.217142857,297.202857143,292.9,293.8,18.3085714286,18.47,8.98571428571,5.21428571429,36.9,2.0,4,16,0.9350162426854149,-0.3546048870425355,1.6094379124341003,297.6364285715,18.46035714285
0.3027465949,0,297.78,297.812857143,293.9,294.2,18.4085714286,18.8257142857,6.0,6.27142857143,39.6,4.0,6,17,0.8854560256532099,-0.4647231720437685,1.9459101490553132,297.75321428575,18.503214285725
0.2435452420999999,0,297.127142857,298.217142857,293.6,292.9,18.34,18.3085714286,5.02857142857,8.98571428571,148.5,36.9,7,18,0.8229838658936566,-0.5680647467311556,2.0794415416798357,297.73428571425,18.470714285725002
0.1467110289,0,297.798571429,297.78,293.1,293.9,18.5114285714,18.4085714286,8.71428571429,6.0,97.0,39.6,5,19,0.7485107481711014,-0.663122658240795,1.791759469228055,297.73071428574997,18.39214285715
0.1654994941,0,296.414285714,297.127142857,292.6,293.6,16.7785714286,18.34,5.77142857143,5.02857142857,91.8,148.5,8,20,0.6631226582407951,-0.7485107481711012,2.197224577336219,297.28,18.00964285715
0.2144048846,0,297.602857143,297.798571429,292.0,293.1,17.4014285714,18.5114285714,9.1,8.71428571429,296.9,97.0,6,21,0.5680647467311557,-0.8229838658936565,1.9459101490553132,297.23571428575,17.75785714285
0.1407219201599999,0,297.305714286,296.414285714,291.7,292.6,17.5,16.7785714286,9.62857142857,5.77142857143,28.2,91.8,5,22,0.464723172043769,-0.8854560256532095,1.791759469228055,297.280357143,17.54785714285
0.1296765659,0,296.767142857,297.602857143,292.8,292.0,17.2128571429,17.4014285714,8.18571428571,9.1,203.0,296.9,6,23,0.3546048870425359,-0.9350162426854147,1.9459101490553132,297.02250000000004,17.223214285725
0.2151143875,0,295.574285714,297.305714286,293.0,291.7,16.42,17.5,5.04285714286,9.62857142857,87.9,28.2,6,24,0.2393156642875577,-0.9709418174260522,1.9459101490553132,296.8125,17.133571428575
0.2745456720999999,0,296.204285714,296.767142857,292.1,292.8,16.1385714286,17.2128571429,7.78571428571,8.18571428571,43.2,203.0,13,25,0.12053668025532308,-0.9927088740980538,2.6390573296152584,296.46285714275,16.817857142875
0.1843208562,0,295.634285714,295.574285714,289.8,293.0,15.3128571429,16.42,8.4,5.04285714286,98.5,87.9,2,26,-3.216245299353273e-16,-1.0,1.0986122886681096,296.04499999975,16.2710714286
0.2454846002,0,296.151428571,296.204285714,291.8,292.1,16.5142857143,16.1385714286,8.45714285714,7.78571428571,170.1,43.2,10,27,-0.12053668025532283,-0.992708874098054,2.3978952727983707,295.89107142825,16.09642857145
0.3096198462,0,296.617142857,295.634285714,291.8,289.8,16.2528571429,15.3128571429,9.48571428571,8.4,43.2,98.5,3,28,-0.2393156642875575,-0.9709418174260523,1.3862943611198906,296.15178571399997,16.054642857175
0.2226606272,0,297.501428571,296.151428571,291.4,291.8,15.86,16.5142857143,11.2142857143,8.45714285714,31.0,170.1,12,29,-0.3546048870425357,-0.9350162426854148,2.5649493574615367,296.47607142825,15.985000000025
0.2689646514,0,296.812857143,296.617142857,291.8,291.8,16.48,16.2528571429,10.2,9.48571428571,103.1,43.2,7,30,-0.46472317204376806,-0.88545602565321,2.0794415416798357,296.7707142855,16.2767857143
0.2095264034,0,296.017142857,297.501428571,291.7,291.4,15.9757142857,15.86,8.84285714286,11.2142857143,6.0,31.0,6,31,-0.5680647467311556,-0.8229838658936566,1.9459101490553132,296.737142857,16.14214285715
0.243436199,0,297.517142857,296.812857143,291.0,291.8,14.6942857143,16.48,12.1571428571,10.2,55.1,103.1,5,32,-0.663122658240795,-0.7485107481711014,1.791759469228055,296.962142857,15.752500000000001
0.2214477266,0,296.53,296.017142857,288.1,291.7,13.8242857143,15.9757142857,12.1857142857,8.84285714286,0.5,6.0,6,33,-0.7485107481711012,-0.6631226582407952,1.9459101490553132,296.71928571424996,15.243571428575
0.350683159,0,297.82,297.517142857,290.2,291.0,14.9614285714,14.6942857143,14.2857142857,12.1571428571,0.5,55.1,6,34,-0.8229838658936565,-0.5680647467311558,1.9459101490553132,296.97107142849995,14.863928571425
0.2788412779,0,298.142857143,296.53,291.1,288.1,16.0771428571,13.8242857143,12.5285714286,12.1857142857,0.0,0.5,6,35,-0.8854560256532095,-0.46472317204376906,1.9459101490553132,297.5025,14.889285714275001
0.3322942942999999,0,297.771428571,297.82,291.7,290.2,16.4842857143,14.9614285714,11.1285714286,14.2857142857,195.1,0.5,8,36,-0.9350162426854146,-0.35460488704253595,2.197224577336219,297.5660714285,15.336785714274999
0.1278770651,0,298.457142857,298.142857143,294.7,291.1,17.67,16.0771428571,10.2857142857,12.5285714286,23.2,0.0,6,37,-0.9709418174260522,-0.2393156642875578,1.9459101490553132,298.04785714275,16.298214285700002
0.2593153366999999,0,297.721428571,297.771428571,293.3,291.7,17.44,16.4842857143,8.92857142857,11.1285714286,87.3,195.1,9,38,-0.9927088740980539,-0.12053668025532357,2.3025850929940455,298.0232142855,16.91785714285
0.3088678827,0,298.628571429,298.457142857,292.4,294.7,15.9014285714,17.67,13.2,10.2857142857,20.1,23.2,12,39,-1.0,-1.8369701987210297e-16,2.5649493574615367,298.144642857,16.873928571425
0.2717578607,0,299.17,297.721428571,293.8,293.3,17.7114285714,17.44,11.6571428571,8.92857142857,40.1,87.3,19,40,-0.9927088740980539,0.12053668025532321,2.995732273553991,298.49428571425,17.1807142857
0.2512719766,0,297.568571429,298.628571429,292.7,292.4,16.8242857143,15.9014285714,8.82857142857,13.2,27.9,20.1,8,41,-0.9709418174260523,0.2393156642875574,2.197224577336219,298.27214285725,16.969285714275
0.3411536578999999,0,298.057142857,299.17,293.3,293.8,18.5471428571,17.7114285714,8.35714285714,11.6571428571,120.6,40.1,16,42,-0.9350162426854148,0.3546048870425356,2.833213344056216,298.35607142875,17.24607142855
0.2432853206999999,0,299.428571429,297.568571429,292.8,292.7,17.9014285714,16.8242857143,13.1571428571,8.82857142857,13.0,27.9,21,43,-0.88545602565321,0.464723172043768,3.0910424533583156,298.55607142875,17.74607142855
0.2779634936,0,298.441428571,298.057142857,292.2,293.3,17.5371428571,18.5471428571,12.3142857143,8.35714285714,89.9,120.6,6,44,-0.8229838658936571,0.5680647467311547,1.9459101490553132,298.37392857149996,17.702499999975
0.3491888445,0,299.504285714,299.428571429,294.3,292.8,17.8057142857,17.9014285714,10.6571428571,13.1571428571,101.4,13.0,22,45,-0.7485107481711012,0.6631226582407952,3.1354942159291497,298.85785714275,17.947857142825
0.3293317330999999,0,297.168571429,298.441428571,292.4,292.2,18.1214285714,17.5371428571,5.92857142857,12.3142857143,184.2,89.9,37,46,-0.6631226582407955,0.7485107481711009,3.6375861597263857,298.63571428575,17.8414285714
0.2068365555,0,299.418571429,299.504285714,293.6,294.3,17.7385714286,17.8057142857,11.6428571429,10.6571428571,107.4,101.4,33,47,-0.5680647467311558,0.8229838658936564,3.526360524616161,298.63321428575,17.8007142857
0.2015260384,0,297.958571429,297.168571429,293.6,292.4,18.7142857143,18.1214285714,7.91428571429,5.92857142857,77.0,184.2,18,48,-0.46472317204376834,0.8854560256532098,2.9444389791664403,298.51250000025,18.095
0.1919859830999999,0,299.177142857,299.418571429,293.3,293.6,18.11,17.7385714286,10.9571428571,11.6428571429,64.0,107.4,83,49,-0.354604887042536,0.9350162426854146,4.430816798843313,298.430714286,18.171071428574997
0.3126159892,0,297.787142857,297.958571429,294.5,293.6,18.2071428571,18.7142857143,6.5,7.91428571429,9.9,77.0,116,50,-0.23931566428755785,0.9709418174260521,4.762173934797756,298.585357143,18.1925
0.2366193283,0,298.701428571,299.177142857,293.8,293.3,18.04,18.11,10.2142857143,10.9571428571,128.3,64.0,32,51,-0.12053668025532364,0.9927088740980539,3.4965075614664802,298.4060714285,18.26785714285
0.3509485375,0,298.404285714,297.787142857,294.8,294.5,18.8557142857,18.2071428571,8.22857142857,6.5,100.8,9.9,7,52,6.432490598706546e-16,1.0,2.0794415416798357,298.51749999975,18.3032142857
0.1652537176861953,0,298.70185240072266,298.701428571,295.7191562932227,293.8,16.74642659553451,18.04,4.903754198774744,10.2142857143,83.62,128.3,9,53,0.12053668025532314,0.9927088740980538,2.3025850929940455,298.3986773856807,17.962320934583627
0.2692171191999999,0,298.162857143,298.404285714,293.5,294.8,18.37,18.8557142857,9.75714285714,8.22857142857,74.9,100.8,10,1,0.12053668025532305,0.9927088740980538,2.3978952727983707,298.4926059571807,18.00303522030863
0.3227015721999999,0,297.662857143,298.70185240072266,291.6,295.7191562932227,18.4085714286,16.74642659553451,7.22857142857,4.903754198774744,232.1,83.62,5,2,0.2393156642875578,0.9709418174260521,1.791759469228055,298.23296310018065,18.095178077458627
0.3233575928,0,300.068571429,298.162857143,295.0,293.5,18.2585714286,18.37,11.3571428571,9.75714285714,194.0,74.9,8,3,0.3546048870425357,0.9350162426854147,2.197224577336219,298.64903452893066,17.945892363183628
0.3060410048999999,0,299.648571429,297.662857143,294.9,291.6,18.6457142857,18.4085714286,9.98571428571,7.22857142857,0.0,232.1,7,4,0.4647231720437685,0.8854560256532098,2.0794415416798357,298.885714286,18.420714285724998
0.1508768969,0,299.061428571,300.068571429,295.3,295.0,18.6357142857,18.2585714286,9.34285714286,11.3571428571,3.8,194.0,8,5,0.5680647467311557,0.8229838658936565,2.197224577336219,299.110357143,18.487142857149998
0.2180222599999999,0,296.752857143,299.648571429,294.2,294.9,17.5757142857,18.6457142857,5.18571428571,9.98571428571,70.4,0.0,11,6,0.6631226582407952,0.7485107481711012,2.4849066497880004,298.882857143,18.278928571425
0.1994201144,0,298.027142857,299.061428571,294.5,295.3,18.9471428571,18.6357142857,6.98571428571,9.34285714286,350.9,3.8,6,7,0.7485107481711012,0.6631226582407953,1.9459101490553132,298.3725,18.45107142855
0.2223452278999999,0,298.295714286,296.752857143,294.4,294.2,18.2014285714,17.5757142857,7.85714285714,5.18571428571,84.1,70.4,7,8,0.8229838658936565,0.5680647467311558,2.0794415416798357,298.03428571425,18.339999999975
0.269746651,0,298.158571429,298.027142857,294.4,294.5,18.7314285714,18.9471428571,8.01428571429,6.98571428571,19.0,350.9,7,9,0.8854560256532098,0.46472317204376856,2.0794415416798357,297.80857142875004,18.3639285714
0.1671770907999999,0,297.957142857,298.295714286,295.6,294.4,19.2742857143,18.2014285714,4.82857142857,7.85714285714,8.6,84.1,14,10,0.9350162426854148,0.3546048870425356,2.70805020110221,298.10964285725004,18.78857142855
0.2026981033999999,0,297.314285714,298.158571429,291.9,294.4,17.3985714286,18.7314285714,7.81428571429,8.01428571429,146.1,19.0,7,11,0.9709418174260521,0.23931566428755807,2.0794415416798357,297.9314285715,18.401428571425
0.199202991,0,298.37,297.957142857,294.7,295.6,17.82,19.2742857143,9.34285714286,4.82857142857,108.8,8.6,9,12,0.9927088740980539,0.120536680255323,2.3025850929940455,297.95000000000005,18.306071428575
0.374645811,0,297.37,297.314285714,293.0,291.9,17.6242857143,17.3985714286,7.62857142857,7.81428571429,73.9,146.1,13,13,0.9999999999999999,-1.6081226496766366e-16,2.6390573296152584,297.75285714275003,18.029285714300002
0.2679227112,0,297.708571429,298.37,292.4,294.7,17.8928571429,17.82,8.45714285714,9.34285714286,71.1,108.8,16,14,0.992708874098054,-0.1205366802553229,2.833213344056216,297.69071428575,17.68392857145
0.1771208917,0,297.701428571,297.37,295.0,293.0,18.8857142857,17.6242857143,6.41428571429,7.62857142857,3.6,73.9,7,15,0.9709418174260523,-0.23931566428755754,2.0794415416798357,297.7875,18.055714285725
0.2092720477,0,297.437142857,297.708571429,294.0,292.4,18.5971428571,17.8928571429,5.35714285714,8.45714285714,105.6,71.1,9,16,0.9350162426854149,-0.3546048870425355,2.3025850929940455,297.55428571425,18.25
0.2037739529,0,297.927142857,297.701428571,294.1,295.0,19.1528571429,18.8857142857,6.64285714286,6.41428571429,14.5,3.6,2,17,0.8854560256532099,-0.4647231720437685,1.0986122886681096,297.69357142850004,18.63214285715
0.1513670269,0,297.33,297.437142857,293.3,294.0,18.1814285714,18.5971428571,6.1,5.35714285714,13.0,105.6,13,18,0.8229838658936566,-0.5680647467311556,2.6390573296152584,297.59892857125,18.704285714275002
0.2206269395,0,298.684285714,297.927142857,293.6,294.1,17.94,19.1528571429,9.27142857143,6.64285714286,28.0,14.5,8,19,0.7485107481711014,-0.663122658240795,2.197224577336219,297.844642857,18.46785714285
0.2230515585,0,297.532857143,297.33,293.6,293.3,17.9571428571,18.1814285714,7.54285714286,6.1,95.9,13.0,3,20,0.6631226582407951,-0.7485107481711012,1.3862943611198906,297.8685714285,18.30785714285
0.2999521945,0,299.005714286,298.684285714,294.0,293.6,17.4071428571,17.94,10.9428571429,9.27142857143,37.9,28.0,5,21,0.5680647467311557,-0.8229838658936565,1.791759469228055,298.13821428575,17.8714285714
0.3681391253,0,298.434285714,297.532857143,292.7,293.6,17.2,17.9571428571,10.0142857143,7.54285714286,78.9,95.9,4,22,0.464723172043769,-0.8854560256532095,1.6094379124341003,298.41428571425,17.62607142855
0.1348018077999999,0,297.304285714,299.005714286,293.7,294.0,17.7885714286,17.4071428571,7.17142857143,10.9428571429,19.5,37.9,8,23,0.3546048870425359,-0.9350162426854147,2.197224577336219,298.06928571425,17.5882142857
0.2532647311,0,297.377142857,298.434285714,293.4,292.7,16.8242857143,17.2,8.52857142857,10.0142857143,73.7,78.9,2,24,0.2393156642875577,-0.9709418174260522,1.0986122886681096,298.03035714275,17.305
0.2851411607,0,297.857142857,297.304285714,291.9,293.7,16.1685714286,17.7885714286,10.4857142857,7.17142857143,89.2,19.5,3,25,0.12053668025532308,-0.9927088740980538,1.3862943611198906,297.7432142855,16.995357142875
0.2406394891,0,296.82,297.377142857,292.4,293.4,15.8771428571,16.8242857143,10.7285714286,8.52857142857,92.0,73.7,5,26,-3.216245299353273e-16,-1.0,1.791759469228055,297.339642857,16.66464285715
0.1976125487,0,297.865714286,297.857142857,290.4,291.9,16.0385714286,16.1685714286,11.1,10.4857142857,40.9,89.2,7,27,-0.12053668025532283,-0.992708874098054,2.0794415416798357,297.48,16.22714285715
0.3753290891,0,296.988571429,296.82,288.3,292.4,13.9285714286,15.8771428571,11.8142857143,10.7285714286,167.1,92.0,3,28,-0.2393156642875575,-0.9709418174260523,1.3862943611198906,297.38285714299997,15.503214285725
0.1582780379,0,297.794285714,297.865714286,287.5,290.4,14.1914285714,16.0385714286,13.5142857143,11.1,0.0,40.9,5,29,-0.3546048870425357,-0.9350162426854148,1.791759469228055,297.36714285725003,15.008928571424999
0.3134317474999999,0,296.898571429,296.988571429,290.1,288.3,15.26,13.9285714286,10.0857142857,11.8142857143,71.1,167.1,6,30,-0.46472317204376806,-0.88545602565321,1.9459101490553132,297.3867857145,14.85464285715
0.2886436921,0,298.221428571,297.794285714,292.6,287.5,14.6085714286,14.1914285714,11.4857142857,13.5142857143,0.0,0.0,5,31,-0.5680647467311556,-0.8229838658936566,1.791759469228055,297.47571428575003,14.49714285715
0.2575753957,0,298.925714286,296.898571429,293.5,290.1,15.15,15.26,12.1857142857,10.0857142857,36.6,71.1,5,32,-0.663122658240795,-0.7485107481711014,1.791759469228055,297.96,14.802499999999998
0.2946617421999999,0,299.605714286,298.221428571,290.7,292.6,13.59,14.6085714286,14.2,11.4857142857,69.6,0.0,4,33,-0.7485107481711012,-0.6631226582407952,1.6094379124341003,298.412857143,14.65214285715
0.2950537465999999,0,298.428571429,298.925714286,292.9,293.5,16.44,15.15,10.8142857143,12.1857142857,127.0,36.6,0,34,-0.8229838658936565,-0.5680647467311558,0.0,298.795357143,14.947142857149998
0.3920295407999999,0,298.184285714,299.605714286,292.4,290.7,15.4285714286,13.59,10.9428571429,14.2,37.0,69.6,0,35,-0.8854560256532095,-0.46472317204376906,0.0,298.78607142875,15.15214285715
0.2925801623,0,300.058571429,298.428571429,293.4,292.9,15.5185714286,16.44,13.7142857143,10.8142857143,44.0,127.0,0,36,-0.9350162426854146,-0.35460488704253595,0.0,299.0692857145,15.244285714299998
0.2300607102999999,0,298.88,298.184285714,292.9,292.4,17.2228571429,15.4285714286,9.92857142857,10.9428571429,1.3,37.0,0,37,-0.9709418174260522,-0.2393156642875578,0.0,298.887857143,16.152500000025
0.1876138731,0,298.498571429,300.058571429,292.4,293.4,15.06,15.5185714286,11.7857142857,13.7142857143,38.1,44.0,0,38,-0.9927088740980539,-0.12053668025532357,0.0,298.905357143,15.807500000025001
